date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:03	399/399	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:09%20GMT	https://peruoffset.pe/assets/images/iconos/instagram-red.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/instagram-red.png	(from https://peruoffset.pe/)
10:57:03	30477/30477	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:44%20GMT	https://peruoffset.pe/assets/images/logo-peruoffset-footer.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/logo-peruoffset-footer.png	(from https://peruoffset.pe/)
10:57:03	460/460	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:13%20GMT	https://peruoffset.pe/assets/images/iconos/pin-red.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/pin-red.png	(from https://peruoffset.pe/)
10:57:04	37045/37045	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:09%20GMT	https://peruoffset.pe/assets/js/bootstrap.min.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/bootstrap.min.js	(from https://peruoffset.pe/)
10:57:04	689/689	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:10%20GMT	https://peruoffset.pe/assets/js/counter.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/counter.js	(from https://peruoffset.pe/)
10:57:04	12034/12034	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:11%20GMT	https://peruoffset.pe/assets/js/jquery.filterizr.min.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/jquery.filterizr.min.js	(from https://peruoffset.pe/)
10:57:04	20216/20216	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:11%20GMT	https://peruoffset.pe/assets/js/jquery.magnific-popup.min.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/jquery.magnific-popup.min.js	(from https://peruoffset.pe/)
10:57:04	1242/1242	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:09%20GMT	https://peruoffset.pe/assets/js/app.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/app.js	(from https://peruoffset.pe/)
10:57:05	4110/4110	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:10%20GMT	https://peruoffset.pe/assets/js/custom.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/custom.js	(from https://peruoffset.pe/)
10:57:05	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Nov%202022%2022:20:01%20GMT	https://peruoffset.pe/assets/fonts/glyphicons-halflings-regular.eot	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/glyphicons-halflings-regular.eot	(from https://peruoffset.pe/assets/css/bootstrap.min.css)
10:57:05	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Nov%202022%2022:20:01%20GMT	https://peruoffset.pe/assets/fonts/glyphicons-halflings-regular.eot?	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://peruoffset.pe/assets/css/bootstrap.min.css)
10:57:06	18028/18028	---M--	200	added ('OK')	font/woff2	date:Tue,%2008%20Nov%202022%2022:20:04%20GMT	https://peruoffset.pe/assets/fonts/glyphicons-halflings-regular.woff2	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/glyphicons-halflings-regular.woff2	(from https://peruoffset.pe/assets/css/bootstrap.min.css)
10:57:06	23424/23424	---M--	200	added ('OK')	font/woff	date:Tue,%2008%20Nov%202022%2022:20:03%20GMT	https://peruoffset.pe/assets/fonts/glyphicons-halflings-regular.woff	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/glyphicons-halflings-regular.woff	(from https://peruoffset.pe/assets/css/bootstrap.min.css)
10:57:06	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Nov%202022%2022:20:04%20GMT	https://peruoffset.pe/assets/fonts/glyphicons-halflings-regular.ttf	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/glyphicons-halflings-regular.ttf	(from https://peruoffset.pe/assets/css/bootstrap.min.css)
10:57:06	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Nov%202022%2022:20:03%20GMT	https://peruoffset.pe/assets/fonts/glyphicons-halflings-regular.svg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/glyphicons-halflings-regular.svg	(from https://peruoffset.pe/assets/css/bootstrap.min.css)
10:57:07	98236/98236	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Nov%202022%2022:19:52%20GMT	https://peruoffset.pe/assets/fonts/effra-regular.ttf	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/effra-regular.ttf	(from https://peruoffset.pe/assets/css/font.css)
10:57:07	151796/151796	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Nov%202022%2022:20:08%20GMT	https://peruoffset.pe/assets/fonts/MarkPro-Bold.ttf	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/MarkPro-Bold.ttf	(from https://peruoffset.pe/assets/css/font.css)
10:57:07	150672/150672	---M--	200	added ('OK')	font/ttf	date:Tue,%2008%20Nov%202022%2022:20:06%20GMT	https://peruoffset.pe/assets/fonts/MarkPro-Ligth.ttf	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/fonts/MarkPro-Ligth.ttf	(from https://peruoffset.pe/assets/css/font.css)
10:57:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Sep%202023%2015:57:06%20GMT	https://peruoffset.pe/assets/images/sectores/belleza-y-ferfumer%c3%83%c2%ada.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/belleza-y-ferfumer%c3%83%c2%ada.png	(from https://peruoffset.pe/style.css)
10:57:08	747933/747933	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:24%20GMT	https://peruoffset.pe/assets/images/bgnosotros.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/bgnosotros.png	(from https://peruoffset.pe/style.css)
10:57:08	1953/1953	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:24:31%20GMT	https://peruoffset.pe/assets/images/sectores/agroindustria.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/agroindustria.png	(from https://peruoffset.pe/style.css)
10:57:08	1983/1983	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:24:32%20GMT	https://peruoffset.pe/assets/images/sectores/alimentos-y-bebidas.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/alimentos-y-bebidas.png	(from https://peruoffset.pe/style.css)
10:57:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Sep%202023%2015:57:07%20GMT	https://peruoffset.pe/assets/images/sectores/laboratorios-farmac%c3%83%c2%a9uticos.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/laboratorios-farmac%c3%83%c2%a9uticos.png	(from https://peruoffset.pe/style.css)
10:57:09	2080/2080	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:24:34%20GMT	https://peruoffset.pe/assets/images/sectores/delivery.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/delivery.png	(from https://peruoffset.pe/style.css)
10:57:09	22418/22418	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:24:35%20GMT	https://peruoffset.pe/assets/images/sectores/retail-moda-y-accesorios.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/retail-moda-y-accesorios.png	(from https://peruoffset.pe/style.css)
10:57:09	847/847	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:24:32%20GMT	https://peruoffset.pe/assets/images/sectores/banca-y-seguros.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/banca-y-seguros.png	(from https://peruoffset.pe/style.css)
10:57:09	23239/23239	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:24:34%20GMT	https://peruoffset.pe/assets/images/sectores/higiene_limpieza.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/sectores/higiene_limpieza.png	(from https://peruoffset.pe/style.css)
10:57:10	1384/1384	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:07%20GMT	https://peruoffset.pe/assets/images/iconos/cumplimiento-rojo.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/cumplimiento-rojo.png	(from https://peruoffset.pe/style.css)
10:57:10	661188/661188	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:21:00%20GMT	https://peruoffset.pe/assets/images/politicas.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/politicas.png	(from https://peruoffset.pe/style.css)
10:57:10	1470/1470	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:06%20GMT	https://peruoffset.pe/assets/images/iconos/cumplimiento-blanco.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/cumplimiento-blanco.png	(from https://peruoffset.pe/style.css)
10:57:10	26703/26703	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:16%20GMT	https://peruoffset.pe/assets/images/iconos/solido-rojo.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/solido-rojo.png	(from https://peruoffset.pe/style.css)
10:57:10	26742/26742	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:16%20GMT	https://peruoffset.pe/assets/images/iconos/solido-blanco.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/solido-blanco.png	(from https://peruoffset.pe/style.css)
10:57:11	1851/1851	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:05%20GMT	https://peruoffset.pe/assets/images/iconos/compromiso-rojo.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/compromiso-rojo.png	(from https://peruoffset.pe/style.css)
10:57:11	1927/1927	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:05%20GMT	https://peruoffset.pe/assets/images/iconos/compromiso-blanco.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/compromiso-blanco.png	(from https://peruoffset.pe/style.css)
10:57:11	33512/33512	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:04%20GMT	https://peruoffset.pe/assets/images/iconos/calidad-rojo.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/calidad-rojo.png	(from https://peruoffset.pe/style.css)
10:57:11	34452/34452	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:04%20GMT	https://peruoffset.pe/assets/images/iconos/calidad-blanco.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/calidad-blanco.png	(from https://peruoffset.pe/style.css)
10:57:12	57719/57719	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2021:33:38%20GMT	https://peruoffset.pe/assets/images/slader3.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/slader3.png	(from https://peruoffset.pe/main.css)
10:57:12	410069/410069	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:24%20GMT	https://peruoffset.pe/assets/images/caja.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/caja.png	(from https://peruoffset.pe/main.css)
10:57:12	741076/741076	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2021:33:37%20GMT	https://peruoffset.pe/assets/images/slader.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/slader.png	(from https://peruoffset.pe/main.css)
10:57:13	48300/48300	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:43%20GMT	https://peruoffset.pe/assets/images/letras.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/letras.png	(from https://peruoffset.pe/main.css)
10:57:13	248245/248245	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:31%20GMT	https://peruoffset.pe/assets/images/corazon.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/corazon.png	(from https://peruoffset.pe/main.css)
10:57:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Sep%202023%2015:57:12%20GMT	https://peruoffset.pe/assets/img/ring-alt.gif	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/img/ring-alt.gif	(from https://peruoffset.pe/assets/css/jquery.contactus.min.css?ver=1.7.9)
10:57:14	4788/4788	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Nov%202022%2022:19:48%20GMT	https://peruoffset.pe/assets/css/slick.css	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/css/slick.css	(from https://peruoffset.pe/nosotros.html)
10:57:14	84265/84265	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:14%20GMT	https://peruoffset.pe/assets/js/slick.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/slick.js	(from https://peruoffset.pe/nosotros.html)
10:57:14	104821/104821	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:20:21%20GMT	https://peruoffset.pe/assets/images/bgnosotros.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/bgnosotros.jpg	(from https://peruoffset.pe/nosotros.html)
10:57:15	25575/25575	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:41%20GMT	https://peruoffset.pe/assets/images/icono-politica.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/icono-politica.png	(from https://peruoffset.pe/nosotros.html)
10:57:15	1598/1598	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:11%20GMT	https://peruoffset.pe/assets/images/iconos/logo-nosotros.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/logo-nosotros.png	(from https://peruoffset.pe/nosotros.html)
10:57:16	47776/47776	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:12%20GMT	https://peruoffset.pe/assets/images/iconos/logo-peruoffset.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/logo-peruoffset.png	(from https://peruoffset.pe/nosotros.html)
10:57:16	41953/41953	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Nov%202022%2022:21:14%20GMT	https://peruoffset.pe/assets/js/slick.min.js	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/js/slick.min.js	(from https://peruoffset.pe/nosotros.html)
10:57:17	1933/1933	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:54%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing1.jpg	(from https://peruoffset.pe/productos.html)
10:57:18	1704/1704	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:54%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing2.jpg	(from https://peruoffset.pe/productos.html)
10:57:18	1841/1841	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:55%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing3.jpg	(from https://peruoffset.pe/productos.html)
10:57:19	2287/2287	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:55%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing4.jpg	(from https://peruoffset.pe/productos.html)
10:57:19	3274/3274	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:56%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/thumbs/thums_packing5.jpg	(from https://peruoffset.pe/productos.html)
10:57:20	43866/43866	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:16%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/packing1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/packing1.jpg	(from https://peruoffset.pe/productos.html)
10:57:20	43620/43620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:17%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/packing2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/packing2.jpg	(from https://peruoffset.pe/productos.html)
10:57:22	47699/47699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:18%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/packing3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/packing3.jpg	(from https://peruoffset.pe/productos.html)
10:57:22	42083/42083	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:18%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/packing4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/packing4.jpg	(from https://peruoffset.pe/productos.html)
10:57:22	21325/21325	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:11%20GMT	https://peruoffset.pe/assets/images/iconos/izquierda.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/izquierda.png	(from https://peruoffset.pe/productos.html)
10:57:22	82425/82425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:19%20GMT	https://peruoffset.pe/assets/images/productos/packPeru/packing5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/packPeru/packing5.jpg	(from https://peruoffset.pe/productos.html)
10:57:23	21634/21634	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:08%20GMT	https://peruoffset.pe/assets/images/iconos/derecha.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/derecha.png	(from https://peruoffset.pe/productos.html)
10:57:23	21963/21963	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:20:19%20GMT	https://peruoffset.pe/assets/images/bg-lineas.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/bg-lineas.png	(from https://peruoffset.pe/agroindustria.html)
10:57:24	1858/1858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:30%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-1.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:24	2365/2365	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:30%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-2.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:25	2590/2590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:31%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-3.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:26	2202/2202	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:31%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/thumbs/thumbs-agro-4.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:27	38398/38398	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:24:51%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/agro-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/agro-1.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:27	47530/47530	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:24:52%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/agro-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/agro-2.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:29	53951/53951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:24:54%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/agro-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/agro-3.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:29	51821/51821	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:24:55%20GMT	https://peruoffset.pe/assets/images/lineas/agroindustria/agro-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/agroindustria/agro-4.jpg	(from https://peruoffset.pe/agroindustria.html)
10:57:29	277/277	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:17%20GMT	https://peruoffset.pe/assets/images/iconos/youtube-red.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/youtube-red.png	(from https://peruoffset.pe/agroindustria.html)
10:57:30	662/662	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:13%20GMT	https://peruoffset.pe/assets/images/iconos/pin-white.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/pin-white.png	(from https://peruoffset.pe/contacto.html)
10:57:31	39763/39763	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:06%20GMT	https://peruoffset.pe/assets/images/iconos/contacto-icon.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/contacto-icon.png	(from https://peruoffset.pe/contacto.html)
10:57:31	2560/2560	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:59%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru1.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:32	2669/2669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:00%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru2.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:32	473599/473599	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Nov%202022%2022:23:15%20GMT	https://peruoffset.pe/assets/images/iconos/mapa.png	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/iconos/mapa.png	(from https://peruoffset.pe/contacto.html)
10:57:32	115609085/115609085	---M--	200	added ('OK')	video/mp4	date:Tue,%2008%20Nov%202022%2022:22:12%20GMT	https://peruoffset.pe/assets/videos/video_pod.mp4	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/videos/video_pod.mp4	(from https://peruoffset.pe/nosotros.html)
10:57:32	1940/1940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:00%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru3.jpg	(from https://peruoffset.pe/tagPeru.html)
